state	year	county	precinct	g2012_REG_tv	g2012_USP_lrv	g2012_USP_erv	g2012_USP_arv	g2012_USP_prv	g2012_USP_rv	g2012_USP_ldv	g2012_USP_edv	g2012_USP_adv	g2012_USP_pdv	g2012_USP_dv	g2012_USP_tv	cd	g2012_USH_adv	g2012_USH_arv	g2012_USH_atv	g2012_USH_edv	g2012_USH_erv	g2012_USH_etv	g2012_USH_ldv	g2012_USH_lrv	g2012_USH_ltv	g2012_USH_dv	g2012_USH_rv	g2012_USH_tv
"AR"	2012	"Calhoun"	"Absentee"	0	0	0	26	1	27	0	0	1	0	1	86	4	33	38	74	0	0	0	0	0	0	36	45	84
"AR"	2012	"Calhoun"	"Chambersville"	294	36	3	0	0	39	1	0	0	0	1	159	4	0	0	0	5	7	12	50	94	146	55	101	158
"AR"	2012	"Calhoun"	"Chambersville West"	42	6	1	0	0	7	0	0	0	0	0	23	4	0	0	0	2	5	7	4	11	16	6	16	23
"AR"	2012	"Calhoun"	"Champagnolle"	397	25	25	0	0	50	1	0	0	0	1	238	4	0	0	0	52	53	107	54	75	131	106	128	238
"AR"	2012	"Calhoun"	"Dr. Rhine Park"	42	0	0	0	0	0	2	0	0	0	2	16	4	0	0	0	0	2	2	3	9	14	3	11	16
"AR"	2012	"Calhoun"	"Hampton City"	436	24	44	0	0	68	0	1	0	0	1	246	4	0	0	0	65	66	131	46	64	111	111	130	242
"AR"	2012	"Calhoun"	"Hampton Rural"	4	0	0	0	0	0	0	0	0	0	0	4	4	0	0	0	0	2	2	1	1	2	1	3	4
"AR"	2012	"Calhoun"	"Hampton South City"	445	66	71	0	0	137	5	5	0	0	10	225	4	0	0	0	82	25	109	71	38	112	153	63	221
"AR"	2012	"Calhoun"	"Hampton South Rural"	20	2	0	0	0	2	0	0	0	0	0	20	4	0	0	0	2	14	16	1	3	4	3	17	20
"AR"	2012	"Calhoun"	"Harrell City"	165	39	11	0	0	50	3	0	0	0	3	111	4	0	0	0	16	7	23	43	35	83	59	42	106
"AR"	2012	"Calhoun"	"Harrell Rural 7"	31	6	1	0	0	7	0	0	0	0	0	16	4	0	0	0	3	1	4	8	4	12	11	5	16
"AR"	2012	"Calhoun"	"Harrell Rural 8"	235	41	5	0	0	46	0	0	0	0	0	133	4	0	0	0	11	17	29	56	43	101	67	60	130
"AR"	2012	"Calhoun"	"Locust"	437	43	22	0	0	65	3	0	0	0	3	259	4	0	0	0	20	22	45	70	136	210	90	158	255
"AR"	2012	"Calhoun"	"Locust North"	58	3	4	0	0	7	1	0	0	0	1	34	4	0	0	0	3	4	8	9	16	25	12	20	33
"AR"	2012	"Calhoun"	"Thornton City"	277	73	10	0	0	83	5	1	0	0	6	160	4	0	0	0	10	10	20	77	54	136	87	64	156
"AR"	2012	"Calhoun"	"Thornton Rural"	102	9	2	0	0	11	0	0	0	0	0	70	4	0	0	0	7	4	11	19	39	58	26	43	69
"AR"	2012	"Calhoun"	"Tinsman City"	34	5	2	0	0	7	1	0	0	0	1	17	4	0	0	0	3	0	3	5	8	14	8	8	17
"AR"	2012	"Calhoun"	"Tinsman Rural"	117	8	2	0	0	10	0	0	0	0	0	76	4	0	0	0	10	17	27	22	27	49	32	44	76
"AR"	2012	"Calhoun"	"Tinsman West"	150	7	4	0	0	11	2	0	0	0	2	86	4	0	0	0	14	17	31	20	33	54	34	50	85
"AR"	2012	"Calhoun"	"Watson Addition"	135	8	10	0	0	18	0	0	0	0	0	76	4	0	0	0	17	22	39	17	17	35	34	39	74
"AR"	2012	"Calhoun"	"Woodberry"	213	9	6	0	0	15	1	0	0	0	1	119	4	0	0	0	14	17	31	36	51	88	50	68	119
"AR"	2012	"Carroll"	"BEAVER"	294	0	0	0	5	1	0	1	6	6	3	34	3		4	6	0	11	43	0	94	166		109	215
"AR"	2012	"Carroll"	"BERRYVILLE WARD 1"	1046	0	0	0	7	2	1	1	18	150	68	83	3		20	25	0	242	309	0	273	339		535	673
"AR"	2012	"Carroll"	"BERRYVILLE WARD 2"	987	0	1	3	7	1	0	1	11	137	87	55	3		15	21	0	243	308	0	244	305		502	634
"AR"	2012	"Carroll"	"CARROLLTON"	341	0	0	0	6	0	0	0	11	11	11	12	3		11	11	0	24	36	0	152	200		187	247
"AR"	2012	"Carroll"	"COIN"	205	0	0	0	1	0	0	0	2	7	11	8	3		3	3	0	20	27	0	86	107		109	137
"AR"	2012	"Carroll"	"DRY FORK"	130	0	0	0	2	1	0	0	2	11	8	4	3		2	2	0	18	21	0	56	69		76	92
"AR"	2012	"Carroll"	"EUREKA SPRINGS WARD 1"	515	0	8	1	5	1	0	0	6	37	10	85	3		7	15	0	55	144	0	72	188		134	347
"AR"	2012	"Carroll"	"EUREKA SPRINGS WARD 2"	602	0	8	0	7	0	0	0	9	36	7	120	3		7	15	0	50	188	0	63	207		120	410
"AR"	2012	"Carroll"	"EUREKA SPRINGS WARD 3"	428	0	4	3	2	2	0	0	4	45	9	55	3		5	9	0	65	128	0	84	129		154	266
"AR"	2012	"Carroll"	"GREEN FOREST WARD 1"	426	0	3	1	8	0	0	0	10	17	12	12	3		10	10	0	33	44	0	139	189		182	243
"AR"	2012	"Carroll"	"GREEN FOREST WARD 2"	406	0	3	0	0	0	0	0	11	22	17	10	3		12	13	0	38	57	0	139	176		189	246
"AR"	2012	"Carroll"	"HOLIDAY ISLAND"	1929	0	6	0	16	3	0	0	50	172	92	159	3		50	67	0	302	478	0	664	888		1016	1433
"AR"	2012	"Carroll"	"JOHNSON SPRINGS"	1310	0	6	4	7	1	0	0	27	152	82	231	3		28	56	0	257	493	0	270	448		555	997
"AR"	2012	"Carroll"	"KINGS RIVER"	424	2	0	1	1	1	0	0	5	69	22	47	3		5	9	0	99	155	0	101	134		205	298
"AR"	2012	"Carroll"	"LIBERTY"	97	0	0	0	0	0	0	0	0	5	3	7	3		0	0	0	5	17	0	38	51		43	68
"AR"	2012	"Carroll"	"LONG CREEK"	265	0	0	0	3	0	0	0	9	36	11	6	3		8	8	0	49	54	0	97	124		154	186
"AR"	2012	"Carroll"	"NE/NW HICKORY"	592	0	2	0	8	1	0	1	12	55	21	24	3		13	14	0	91	109	0	230	295		334	418
"AR"	2012	"Carroll"	"NE/SE PRAIRIE/CABANAL"	528	0	1	0	8	1	0	0	6	75	34	40	3		8	13	0	127	158	0	172	208		307	379
"AR"	2012	"Carroll"	"NORTH YOCUM"	279	0	0	0	3	0	0	1	11	12	15	5	3		9	10	0	28	33	0	131	160		168	203
"AR"	2012	"Carroll"	"NW/SW PRAIRIE"	790	0	4	0	5	0	0	0	5	120	55	63	3		5	8	0	190	243	0	271	333		466	584
"AR"	2012	"Carroll"	"OMEGA"	237	0	1	1	2	3	0	0	4	6	11	12	3		4	4	0	19	38	0	106	142		129	184
"AR"	2012	"Carroll"	"OSAGE"	172	0	1	0	1	1	0	0	2	9	9	5	3		2	7	0	16	22	0	67	89		85	118
"AR"	2012	"Carroll"	"PACKARD SPRINGS/WINONA"	628	0	4	5	5	2	0	0	16	55	21	107	3		17	21	0	96	200	0	144	246		257	467
"AR"	2012	"Carroll"	"PINEY"	127	0	0	1	0	1	0	0	3	5	5	3	3		3	3	0	10	13	0	49	63		62	79
"AR"	2012	"Carroll"	"POLO"	538	0	1	0	7	0	0	1	9	55	25	13	3		8	8	0	85	103	0	254	294		347	405
"AR"	2012	"Carroll"	"SOUTH YOCUM"	215	0	0	0	0	1	0	0	5	11	4	2	3		5	8	0	17	19	0	103	125		125	152
"AR"	2012	"Carroll"	"SW/SE HICKORY"	302	0	2	0	6	0	0	0	4	20	7	7	3		4	5	0	24	32	0	133	165		161	202
"AR"	2012	"Chicot"	"Bowie 1 & Rural"	628	0	0	0	3	0	0	0	8	23	0	0	1	10	10	20	29	19	49	237	66	306	276	95	375
"AR"	2012	"Chicot"	"Bowie Ward 2"	570	0	0	0	1	0	0	0	10	26	8	1	1	21	6	28	38	11	49	227	43	273	286	60	350
"AR"	2012	"Chicot"	"Bowie Ward 3"	532	0	0	0	3	0	0	0	6	17	5	0	1	5	13	18	22	14	36	329	49	382	356	76	436
"AR"	2012	"Chicot"	"Carlton 1 & 2"	925	0	2	0	0	1	0	1	35	224	9	0	1	33	2	36	256	54	322	202	39	247	491	95	605
"AR"	2012	"Chicot"	"Carlton 3"	589	0	0	2	0	0	0	1	19	52	5	0	1	8	16	25	80	78	162	58	91	154	146	185	341
"AR"	2012	"Chicot"	"Carlton Rural"	1471	0	3	0	4	0	0	4	24	65	11	0	1	13	33	47	131	332	475	151	270	430	295	635	952
"AR"	2012	"Chicot"	"Planters 1 & 2"	647	0	0	0	2	0	0	0	28	46	0	0	1	20	6	26	75	20	97	216	37	255	311	63	378
"AR"	2012	"Chicot"	"Planters 3 & 4"	697	0	0	0	0	0	0	1	13	52	0	0	1	23	0	23	54	3	61	312	11	329	389	14	413
"AR"	2012	"Chicot"	"Planters Rural"	683	0	2	0	2	0	0	0	15	37	1	1	1	16	22	39	64	83	153	127	131	261	207	236	453
"AR"	2012	"Clark"	"AMITY CITY"	313	0	0	5	0	5	0	0	1	0	1	196	4	2	1	3	5	12	18	39	130	172	46	143	193
"AR"	2012	"Clark"	"ARKADELPHIA WARD 1"	712	4	1	4	0	9	0	0	0	0	0	438	4	9	11	21	93	124	221	69	101	182	171	236	424
"AR"	2012	"Clark"	"ARKADELPHIA WARD 2"	1087	10	0	3	0	13	0	0	0	0	0	770	4	15	17	34	248	174	443	145	127	282	408	318	759
"AR"	2012	"Clark"	"ARKADELPHIA WARD 3"	1086	4	0	5	0	9	0	0	1	0	1	668	4	15	11	26	206	132	346	139	131	276	360	274	648
"AR"	2012	"Clark"	"ARKADELPHIA WARD 4"	1170	7	1	6	0	14	1	0	0	0	1	855	4	41	7	50	350	127	496	168	111	287	559	245	833
"AR"	2012	"Clark"	"ARKADELPHIA WARD 5"	1257	6	2	7	0	15	0	0	1	0	1	951	4	27	27	54	232	297	544	143	187	339	402	511	937
"AR"	2012	"Clark"	"CADDO VALLEY WARDS 1,2,3"	389	1	0	4	0	5	1	0	0	0	1	238	4	3	2	5	49	45	96	55	72	136	107	119	237
"AR"	2012	"Clark"	"CENTRAL"	644	4	0	3	0	7	0	0	1	0	1	538	4	13	15	29	87	177	275	57	163	232	157	355	536
"AR"	2012	"Clark"	"CURTIS"	359	0	0	4	0	4	0	0	0	0	0	268	4	3	2	5	31	39	73	74	114	192	108	155	270
"AR"	2012	"Clark"	"EAST COUNTY"	573	5	0	8	0	13	0	0	0	0	0	462	4	6	4	10	148	100	248	107	81	193	261	185	451
"AR"	2012	"Clark"	"GUM SPRINGS INSIDE"	81	0	0	0	0	0	0	0	0	0	0	65	4	7	0	7	15	5	20	26	12	39	48	17	66
"AR"	2012	"Clark"	"GUM SPRINGS OUTSIDE"	315	0	0	4	0	4	0	0	0	0	0	242	4	1	5	6	19	54	74	55	96	158	75	155	238
"AR"	2012	"Clark"	"GURDON GENERAL"	324	0	2	4	0	6	0	0	0	0	0	247	4	0	1	3	25	37	63	48	126	176	73	164	242
"AR"	2012	"Clark"	"GURDON WARDS 1,2,3,4,& 5"	880	2	0	4	0	6	0	0	1	0	1	599	4	5	9	14	78	60	139	234	181	431	317	250	584
"AR"	2012	"Clark"	"HOLLYWOOD"	266	0	0	1	0	1	0	0	0	0	0	190	4	1	0	1	32	47	80	32	73	108	65	120	189
"AR"	2012	"Clark"	"NORTH COUNTY"	574	4	0	7	0	11	0	0	1	0	1	403	4	3	9	12	17	51	69	70	230	313	90	290	394
"AR"	2012	"Clark"	"NORTHEAST COUNTY"	823	5	0	4	0	9	0	0	0	0	0	646	4	12	15	28	158	234	401	54	153	210	224	402	639
"AR"	2012	"Clark"	"SOUTH COUNTY & WHELEN SPRINGS"	341	0	0	4	0	4	0	0	0	0	0	259	4	1	2	3	25	38	65	50	136	189	76	176	257
"AR"	2012	"Clark"	"WEST COUNTY & OKOLONA CITY"	485	2	0	4	0	6	1	0	1	0	2	374	4	10	2	13	61	55	120	109	113	225	180	170	358
"AR"	2012	"Clay"	"Bennett & Lemmons"	290	0	0	0	0	0	2	7	45	0	54	157	1	2	3	6	8	12	20	50	74	128	60	89	154
"AR"	2012	"Clay"	"Bradshaw & Haywood"	369	0	0	0	0	0	4	21	25	0	50	210	1	6	3	9	21	38	59	33	98	136	60	140	205
"AR"	2012	"Clay"	"Brown & Carpenter"	185	0	0	0	0	0	0	13	36	0	49	133	1	0	1	1	12	22	35	37	57	97	49	80	133
"AR"	2012	"Clay"	"Cache & Wilson"	190	0	0	1	0	1	0	5	41	0	46	108	1	0	1	1	4	15	19	41	42	88	45	58	108
"AR"	2012	"Clay"	"Clark"	116	0	0	1	0	1	0	1	21	0	22	63	1	0	0	0	1	1	2	29	29	59	30	30	61
"AR"	2012	"Clay"	"E Oak Bluff & Blue Cane"	887	0	0	2	0	2	2	40	101	0	143	391	1	2	5	7	46	41	90	126	154	287	174	200	384
"AR"	2012	"Clay"	"Johnson"	159	0	0	0	0	0	0	3	26	0	29	83	1	0	0	0	3	2	5	36	39	77	39	41	82
"AR"	2012	"Clay"	"Knob"	91	0	0	0	0	0	0	4	20	0	24	64	1	0	0	0	3	8	12	20	28	50	23	36	62
"AR"	2012	"Clay"	"Liddell & Chalk Bluff"	361	0	0	0	0	0	1	14	39	0	54	196	1	0	7	7	15	32	47	48	75	133	63	114	187
"AR"	2012	"Clay"	"N Kilgore & Cleveland"	1201	0	1	1	0	2	8	117	111	0	236	715	1	5	10	17	121	202	335	102	219	340	228	431	692
"AR"	2012	"Clay"	"Nelson"	91	0	0	0	0	0	0	1	19	0	20	42	1	0	0	0	1	2	3	20	19	41	21	21	44
"AR"	2012	"Clay"	"North St. Francis"	1806	0	1	0	0	1	14	185	109	0	308	1005	1	14	22	36	191	305	507	149	267	441	354	594	984
"AR"	2012	"Clay"	"Payne & Swain"	235	0	0	0	0	0	1	7	23	0	31	130	1	1	3	4	8	20	30	24	65	92	33	88	126
"AR"	2012	"Clay"	"Pollard"	386	0	0	0	0	0	1	14	54	0	69	226	1	2	4	6	16	36	55	53	94	154	71	134	215
"AR"	2012	"Clay"	"S Kilgore & Gleghorn"	974	0	0	0	0	0	3	122	79	0	204	588	1	5	12	18	125	213	342	76	126	211	206	352	572
"AR"	2012	"Clay"	"South St. Francis"	1075	0	2	1	0	3	8	103	97	0	208	545	1	8	9	18	96	141	243	114	143	270	218	295	533
"AR"	2012	"Clay"	"West Oak Bluff"	803	0	0	0	0	0	7	29	155	0	191	454	1	8	2	10	30	33	65	172	191	372	210	226	447
"AR"	2012	"Cleburne"	"CALIFORNIA"	238	118	26	7	151	1	0	0	12	4	1		1	0	7	7	8	21	30	24	93	124	32	121	161
"AR"	2012	"Cleburne"	"CENTER POST"	468	115	117	19	251	5	0	5	45	29	4		1	6	17	23	34	111	148	54	98	162	94	226	333
"AR"	2012	"Cleburne"	"CLAYTON"	671	195	149	4	348	2	0	8	73	29	5		1	4	4	8	36	136	178	71	178	272	111	318	458
"AR"	2012	"Cleburne"	"EAST PETER CREEK"	475	199	75	1	275	1	0	2	45	12	0		1	0	1	1	15	70	88	48	184	247	63	255	336
"AR"	2012	"Cleburne"	"FRANCIS"	533	193	78	9	280	6	2	4	53	26	4		1	4	8	14	28	71	103	57	168	243	89	247	360
"AR"	2012	"Cleburne"	"GILES"	390	129	58	7	194	5	0	5	40	15	2		1	2	7	9	17	52	72	50	116	172	69	175	253
"AR"	2012	"Cleburne"	"GRASSEY INSIDE"	167	73	10	2	85	1	0	1	16	0	2		1	2	2	4	1	9	11	17	67	92	20	78	107
"AR"	2012	"Cleburne"	"GRASSEY OUTSIDE"	468	162	25	4	191	17	0	4	57	4	3		1	5	3	8	5	20	28	69	154	235	79	177	271
"AR"	2012	"Cleburne"	"GREERS FERRY GILES"	625	208	72	10	290	6	0	5	84	24	2		1	3	11	14	25	66	92	98	174	298	126	251	404
"AR"	2012	"Cleburne"	"HEALING SPRINGS"	577	217	68	8	293	2	0	2	67	22	3		1	3	8	11	21	62	90	70	198	285	94	268	386
"AR"	2012	"Cleburne"	"HEBER SPRINGS OUTSIDE"	1942	445	623	37	1105	16	0	7	123	136	5		1	10	33	43	150	575	757	132	413	574	292	1021	1374
"AR"	2012	"Cleburne"	"HEBER SPRINGS WARD 1"	1092	179	276	10	465	5	0	6	89	92	4		1	4	10	14	88	273	367	102	152	271	194	435	652
"AR"	2012	"Cleburne"	"HEBER SPRINGS WARD 2"	1024	174	274	8	456	5	0	3	72	88	4		1	5	8	13	90	257	360	64	169	247	159	434	620
"AR"	2012	"Cleburne"	"HEBER SPRINGS WARD 3"	1268	250	403	44	697	4	0	6	79	119	12		1	12	41	55	120	385	518	89	218	325	221	644	898
"AR"	2012	"Cleburne"	"HEBER SPRINGS WARD 4"	1268	263	269	40	572	12	0	11	94	106	15		1	14	32	52	99	253	370	102	249	366	215	534	788
"AR"	2012	"Cleburne"	"MCJESTER"	240	78	35	2	115	1	0	3	34	11	3		1	3	2	5	10	36	47	36	71	115	49	109	167
"AR"	2012	"Cleburne"	"MORGAN INSIDE"	152	75	11	8	94	0	0	0	18	5	0		1	0	8	8	6	10	16	18	73	92	24	91	116
"AR"	2012	"Cleburne"	"MORGAN OUTSIDE"	248	117	27	5	149	1	0	0	36	14	0		1	0	5	5	13	26	41	37	113	154	50	144	200
"AR"	2012	"Cleburne"	"MOUNTAIN"	461	154	79	11	244	5	0	2	50	16	1		1	3	9	12	18	74	97	41	150	207	62	233	316
"AR"	2012	"Cleburne"	"NORTH CADRON INSIDE"	164	55	21	3	79	1	0	0	14	5	0		1	0	2	2	5	20	27	26	42	69	31	64	98
"AR"	2012	"Cleburne"	"NORTH CADRON OUTSIDE"	308	116	49	2	167	1	0	1	31	11	0		1	0	2	2	13	42	60	35	98	140	48	142	202
"AR"	2012	"Cleburne"	"PICKENS"	341	110	52	5	167	4	0	5	31	17	3		1	2	5	8	19	50	72	43	96	147	64	151	227
"AR"	2012	"Cleburne"	"PINE"	152	91	3	0	94	0	0	0	13	3	0		1	0	0	0	2	4	6	17	77	96	19	81	102
"AR"	2012	"Cleburne"	"PINEY"	735	286	90	10	386	8	0	2	71	33	0		1	0	11	11	29	83	120	79	257	358	108	351	489
"AR"	2012	"Cleburne"	"POFF"	45	19	1	0	20	0	0	0	6	2	0		1	0	0	0	1	2	3	4	16	23	5	18	26
"AR"	2012	"Cleburne"	"SALINE INSIDE"	103	42	13	1	56	1	0	0	9	0	0		1	1	0	1	0	13	13	11	38	50	12	51	64
"AR"	2012	"Cleburne"	"SALINE OUTSIDE"	324	95	49	4	148	1	0	2	60	3	2		1	2	4	6	3	49	52	62	81	151	67	134	209
"AR"	2012	"Cleburne"	"SOUTH CADRON INSIDE"	274	80	24	3	107	3	0	4	23	8	1		1	1	2	3	8	21	32	28	70	108	37	93	143
"AR"	2012	"Cleburne"	"SOUTH CADRON OUTSIDE"	285	122	45	4	171	4	0	1	18	16	4		1	4	4	8	19	40	60	23	107	142	46	151	210
"AR"	2012	"Cleburne"	"SUGAR CAMP"	294	124	24	4	152	5	0	3	33	6	1		1	1	4	5	6	23	29	50	97	158	57	124	192
"AR"	2012	"Cleburne"	"SUGARLOAF"	414	127	79	6	212	4	0	6	45	31	1		1	1	6	7	29	77	111	44	122	177	74	205	295
"AR"	2012	"Cleburne"	"VALLEY"	301	100	85	17	202	2	0	1	18	17	2		1	3	16	19	20	83	103	22	94	118	45	193	240
"AR"	2012	"Cleburne"	"WEST PETER CREEK"	722	254	130	12	396	6	0	5	76	43	3		1	3	11	14	34	130	175	72	237	330	109	378	519
"AR"	2012	"Cleburne"	"WILBURN"	206	57	22	2	81	1	0	2	46	4	1		1	2	1	3	6	19	27	48	48	104	56	68	134
"AR"	2012	"Cleveland"	"Bowman"	244	0	1	0	0	1	27	81	3	0	111	177	4	1	4	5	12	29	41	50	77	131	63	110	177
"AR"	2012	"Cleveland"	"Harper"	294	0	0	0	0	0	34	118	3	0	155	198	4	1	2	3	5	30	35	44	112	158	50	144	196
"AR"	2012	"Cleveland"	"Hudgin"	154	0	0	0	0	0	9	78	1	0	88	117	4	0	1	1	5	9	15	23	77	102	28	87	118
"AR"	2012	"Cleveland"	"Hurricane"	244	0	1	0	0	1	9	134	1	1	145	176	4	1	2	3	1	10	11	36	123	160	38	136	175
"AR"	2012	"Cleveland"	"Kingsland Inside"	243	0	0	0	0	0	25	56	3	0	84	163	4	2	4	6	11	25	37	61	44	112	74	73	155
"AR"	2012	"Cleveland"	"Kingsland Outside"	302	0	2	0	0	2	34	129	1	0	164	210	4	0	0	0	9	31	40	38	117	164	47	148	204
"AR"	2012	"Cleveland"	"Lee"	215	0	0	0	0	0	19	85	0	5	109	154	4	1	0	1	6	19	25	47	69	119	54	93	150
"AR"	2012	"Cleveland"	"Miller"	365	0	1	0	0	1	39	162	5	0	206	259	4	2	4	6	6	36	43	52	148	205	60	188	254
"AR"	2012	"Cleveland"	"Niven"	217	0	1	0	0	1	35	61	3	0	99	148	4	5	2	7	13	32	46	29	54	88	47	88	141
"AR"	2012	"Cleveland"	"Redland"	370	0	0	0	0	0	34	132	2	0	168	269	4	1	2	3	19	30	49	67	127	206	87	159	258
"AR"	2012	"Cleveland"	"Rison Inside"	680	3	0	0	0	3	151	77	12	0	240	435	4	14	7	22	119	140	266	53	77	135	186	224	423
"AR"	2012	"Cleveland"	"Rison Outside"	153	0	0	0	0	0	56	31	1	0	88	117	4	0	0	0	33	48	81	7	28	36	40	76	117
"AR"	2012	"Cleveland"	"Rowell"	216	0	0	0	0	0	23	78	0	0	101	132	4	1	0	1	6	22	29	23	76	101	30	98	131
"AR"	2012	"Cleveland"	"Saline"	40	0	0	0	0	0	1	20	0	0	21	27	4	0	0	0	1	0	1	5	21	27	6	21	28
"AR"	2012	"Cleveland"	"Smith"	217	0	0	0	0	0	49	68	0	0	117	147	4	0	0	0	13	43	57	21	68	90	34	111	147
"AR"	2012	"Cleveland"	"Whiteoak"	209	0	1	0	0	1	53	70	2	0	125	162	4	2	1	3	14	52	66	16	73	90	32	126	159
"AR"	2012	"Cleveland"	"Whiteville"	530	0	0	1	0	1	60	226	6	0	292	375	4	5	5	10	20	57	78	64	210	280	89	272	368
"AR"	2012	"Conway"	"ABSENTEE"	0	1	0	0	1	1	0	0	220	0	0		2	211	92	306	0	0	0	0	0	0	211	92	306
"AR"	2012	"Conway"	"AUSTIN"	178	0	0	2	2	0	0	0	0	6	24		2	0	0	0	4	17	21	23	53	83	27	70	104
"AR"	2012	"Conway"	"BENTLEY CITY"	347	0	0	1	1	0	1	1	0	27	34		2	0	0	0	21	43	66	33	112	154	54	155	220
"AR"	2012	"Conway"	"BENTLEY RURAL"	279	0	0	1	1	0	0	0	0	25	32		2	0	0	0	23	33	59	29	99	132	52	132	191
"AR"	2012	"Conway"	"BIRD"	369	0	0	4	4	0	0	0	0	16	56		2	0	0	0	17	28	48	53	147	209	70	175	257
"AR"	2012	"Conway"	"CATHOLIC POINT"	251	0	0	5	5	0	0	0	0	14	44		2	0	0	0	14	17	31	50	87	144	64	104	175
"AR"	2012	"Conway"	"CEDAR FALLS"	205	0	0	1	1	0	0	0	0	17	38		2	0	0	0	15	22	39	33	73	119	48	95	158
"AR"	2012	"Conway"	"GREGORY"	205	0	0	1	1	0	0	0	0	3	43		2	0	0	0	3	25	28	45	65	112	48	90	140
"AR"	2012	"Conway"	"GRIFFIN"	292	0	1	6	7	0	1	1	0	8	65		2	0	0	0	5	17	22	59	93	163	64	110	185
"AR"	2012	"Conway"	"HIGGINS"	45	0	0	0	0	0	0	0	0	0	7		2	0	0	0	0	1	1	4	17	22	4	18	23
"AR"	2012	"Conway"	"HOWARD CITY"	496	0	0	7	7	0	0	0	0	66	91		2	0	0	0	62	30	97	85	99	196	147	129	293
"AR"	2012	"Conway"	"HOWARD RURAL"	361	0	0	4	4	0	0	0	0	47	47		2	0	0	0	38	52	92	46	80	135	84	132	227
"AR"	2012	"Conway"	"LICK MTN."	407	0	0	0	0	0	2	2	0	22	65		2	0	0	0	22	44	67	63	142	209	85	186	276
"AR"	2012	"Conway"	"MARTIN"	48	0	0	0	0	0	0	0	0	0	10		2	0	0	0	0	7	7	11	23	37	11	30	44
"AR"	2012	"Conway"	"MCCLAREN"	120	0	0	0	0	0	0	0	0	8	16		2	0	0	0	8	17	25	7	43	53	15	60	78
"AR"	2012	"Conway"	"MENIFEE CITY"	196	0	2	0	2	0	0	0	0	24	110		2	0	0	0	22	6	30	102	5	111	124	11	141
"AR"	2012	"Conway"	"MENIFEE RURAL"	88	0	0	0	0	0	0	0	0	6	20		2	0	0	0	7	11	20	18	16	36	25	27	56
"AR"	2012	"Conway"	"NICHOLS"	387	0	1	3	4	0	1	1	0	33	51		2	0	0	0	29	25	59	49	136	197	78	161	256
"AR"	2012	"Conway"	"OLD HICKORY"	99	0	0	1	1	0	0	0	0	3	30		2	0	0	0	3	7	10	31	29	62	34	36	72
"AR"	2012	"Conway"	"PETIT JEAN"	46	0	0	1	1	0	0	0	0	2	6		2	0	0	0	3	2	5	7	22	31	10	24	36
"AR"	2012	"Conway"	"ST. VINCENT"	372	0	2	4	6	0	1	1	0	33	55		2	0	0	0	34	30	66	56	132	192	90	162	258
"AR"	2012	"Conway"	"STEELE"	279	0	1	0	1	0	0	0	0	12	27		2	0	0	0	10	43	54	30	123	157	40	166	211
"AR"	2012	"Conway"	"UNION"	452	0	3	4	7	0	0	0	0	35	98		2	0	0	0	37	26	67	89	140	237	126	166	304
"AR"	2012	"Conway"	"WARD 1"	853	0	6	4	10	0	0	0	0	126	81		2	0	0	0	108	169	296	78	136	223	186	305	519
"AR"	2012	"Conway"	"WARD 2"	687	0	2	2	4	0	1	2	0	119	49		2	0	0	0	98	124	234	50	101	154	148	225	388
"AR"	2012	"Conway"	"WARD 3"	856	0	1	4	5	0	1	2	0	158	98		2	0	0	0	127	117	253	91	94	198	218	211	451
"AR"	2012	"Conway"	"WARD 4"	1011	0	2	0	2	0	1	1	0	152	95		2	0	0	0	138	257	416	99	155	265	237	412	681
"AR"	2012	"Conway"	"WASHINGTON EAST"	672	0	1	7	8	0	0	1	0	47	116		2	0	0	0	43	109	162	118	163	300	161	272	462
"AR"	2012	"Conway"	"WASHINGTON WEST"	265	0	2	1	3	0	0	0	0	20	45		2	0	0	0	17	19	37	41	90	136	58	109	173
"AR"	2012	"Conway"	"WELBOURNE EAST"	865	0	2	2	4	0	0	0	0	125	79		2	0	0	0	101	223	335	70	183	268	171	406	603
"AR"	2012	"Conway"	"WELBOURNE WEST"	351	0	1	1	2	0	0	0	0	33	57		2	0	0	0	29	63	95	50	103	160	79	166	255
"AR"	2012	"Conway"	"WHITE EAGLE"	27	0	0	0	0	0	0	0	0	2	7		2	0	0	0	2	1	3	6	7	14	8	8	17
"AR"	2012	"Craighead"	"Allen Park - 6"	3912	18	219	159	140	266	12	27	0	0	0	7	1	25	37	62	410	452	898	408	387	847	843	876	1807
"AR"	2012	"Craighead"	"Allen Park - 8"	4453	32	326	151	175	138	10	45	0	0	0	7	1	41	47	92	560	869	1471	378	488	903	979	1404	2466
"AR"	2012	"Craighead"	"Bay Community Center"	1471	9	35	11	70	130	9	19	0	0	1	0	1	8	6	20	59	94	161	277	294	599	344	394	780
"AR"	2012	"Craighead"	"Black Oak City Hall"	229	2	12	1	11	28	1	4	0	1	1	0	1	1	2	3	19	19	41	49	37	88	69	58	132
"AR"	2012	"Craighead"	"Bono Sr. Citizens Center"	4105	17	146	71	122	283	22	42	0	1	0	7	1	26	31	59	289	610	929	535	830	1417	850	1471	2405
"AR"	2012	"Craighead"	"Brookland City Hall"	2497	12	79	32	91	151	8	23	0	0	0	5	1	12	23	36	169	343	519	356	545	930	537	911	1485
